Source,Target,Type,Id,Label,timeset,Weight
604,318,Directed,8615,,,1
604,102,Directed,8616,,,1
604,649,Directed,8617,,,1
604,513,Directed,8618,,,1
604,389,Directed,8619,,,1
604,218,Directed,8620,,,1
604,460,Directed,8621,,,1
604,461,Directed,8622,,,1
604,1380,Directed,8623,,,1
604,560,Directed,8624,,,1
604,8,Directed,8625,,,1
604,620,Directed,8626,,,1
604,275,Directed,8627,,,1
1440,963,Directed,8628,,,1
1440,1021,Directed,8629,,,1
843,787,Directed,8630,,,1
843,793,Directed,8631,,,1
843,908,Directed,8632,,,1
843,980,Directed,8633,,,1
843,1009,Directed,8634,,,1
843,1026,Directed,8635,,,1
843,1028,Directed,8636,,,1
843,1045,Directed,8637,,,1
843,1052,Directed,8638,,,1
843,1130,Directed,8639,,,1
843,1192,Directed,8640,,,1
843,1201,Directed,8641,,,1
843,1209,Directed,8642,,,1
843,1215,Directed,8643,,,1
843,814,Directed,8644,,,1
843,1251,Directed,8645,,,1
843,1150,Directed,8646,,,1
843,1338,Directed,8647,,,1
843,1418,Directed,8648,,,1
843,1372,Directed,8649,,,1
843,1389,Directed,8650,,,1
843,767,Directed,8651,,,1
843,1008,Directed,8652,,,1
843,1000,Directed,8653,,,1
843,1437,Directed,8654,,,1
843,775,Directed,8655,,,1
843,1328,Directed,8656,,,1
843,855,Directed,8657,,,1
422,155,Directed,8658,,,1
422,1112,Directed,8659,,,1
422,256,Directed,8660,,,1
422,596,Directed,8661,,,1
422,248,Directed,8662,,,1
422,301,Directed,8663,,,1
422,13,Directed,8664,,,1
422,519,Directed,8665,,,1
1381,1317,Directed,8666,,,1
1381,1250,Directed,8667,,,1
1381,936,Directed,8668,,,1
1381,729,Directed,8669,,,1
1381,490,Directed,8670,,,1
1381,1051,Directed,8671,,,1
1381,1209,Directed,8672,,,1
1381,1086,Directed,8673,,,1
1381,641,Directed,8674,,,1
1381,1270,Directed,8675,,,1
1381,798,Directed,8676,,,1
1381,1463,Directed,8677,,,1
1381,1223,Directed,8678,,,1
1381,826,Directed,8679,,,1
1381,1429,Directed,8680,,,1
1381,1478,Directed,8681,,,1
1381,1063,Directed,8682,,,1
1381,297,Directed,8683,,,1
1381,967,Directed,8684,,,1
1381,442,Directed,8685,,,1
1381,1121,Directed,8686,,,1
1381,150,Directed,8687,,,1
1381,394,Directed,8688,,,1
1381,1245,Directed,8689,,,1
1381,1231,Directed,8690,,,1
1381,1461,Directed,8691,,,1
1381,493,Directed,8692,,,1
1381,539,Directed,8693,,,1
1381,1277,Directed,8694,,,1
1381,1179,Directed,8695,,,1
1381,1041,Directed,8696,,,1
1381,119,Directed,8697,,,1
1381,535,Directed,8698,,,1
1381,919,Directed,8699,,,1
1381,980,Directed,8700,,,1
1381,961,Directed,8701,,,1
1381,741,Directed,8702,,,1
1381,1153,Directed,8703,,,1
1381,1134,Directed,8704,,,1
1381,963,Directed,8705,,,1
1381,438,Directed,8706,,,1
862,1108,Directed,8707,,,1
965,1126,Directed,8708,,,1
965,1150,Directed,8709,,,1
965,826,Directed,8710,,,1
965,966,Directed,8711,,,1
965,855,Directed,8712,,,1
965,793,Directed,8713,,,1
965,913,Directed,8714,,,1
101,609,Directed,8715,,,1
101,495,Directed,8716,,,1
101,154,Directed,8717,,,1
101,575,Directed,8718,,,1
101,641,Directed,8719,,,1
101,547,Directed,8720,,,1
101,102,Directed,8721,,,1
101,155,Directed,8722,,,1
101,170,Directed,8723,,,1
101,434,Directed,8724,,,1
101,31,Directed,8725,,,1
101,564,Directed,8726,,,1
101,65,Directed,8727,,,1
101,297,Directed,8728,,,1
101,109,Directed,8729,,,1
101,115,Directed,8730,,,1
101,118,Directed,8731,,,1
101,144,Directed,8732,,,1
101,145,Directed,8733,,,1
101,150,Directed,8734,,,1
101,205,Directed,8735,,,1
101,460,Directed,8736,,,1
101,55,Directed,8737,,,1
101,1051,Directed,8738,,,1
101,288,Directed,8739,,,1
101,326,Directed,8740,,,1
101,172,Directed,8741,,,1
101,363,Directed,8742,,,1
101,461,Directed,8743,,,1
101,394,Directed,8744,,,1
101,756,Directed,8745,,,1
101,441,Directed,8746,,,1
101,467,Directed,8747,,,1
101,411,Directed,8748,,,1
101,489,Directed,8749,,,1
101,189,Directed,8750,,,1
101,493,Directed,8751,,,1
101,729,Directed,8752,,,1
101,514,Directed,8753,,,1
101,553,Directed,8754,,,1
101,570,Directed,8755,,,1
101,572,Directed,8756,,,1
101,585,Directed,8757,,,1
101,1337,Directed,8758,,,1
101,754,Directed,8759,,,1
101,642,Directed,8760,,,1
101,535,Directed,8761,,,1
101,644,Directed,8762,,,1
101,137,Directed,8763,,,1
101,650,Directed,8764,,,1
101,664,Directed,8765,,,1
101,389,Directed,8766,,,1
101,675,Directed,8767,,,1
101,679,Directed,8768,,,1
101,687,Directed,8769,,,1
101,712,Directed,8770,,,1
101,72,Directed,8771,,,1
101,741,Directed,8772,,,1
101,78,Directed,8773,,,1
101,323,Directed,8774,,,1
101,779,Directed,8775,,,1
101,391,Directed,8776,,,1
1006,996,Directed,8777,,,1
1006,855,Directed,8778,,,1
1441,1000,Directed,8779,,,1
1441,854,Directed,8780,,,1
1441,855,Directed,8781,,,1
1441,775,Directed,8782,,,1
1441,990,Directed,8783,,,1
1441,963,Directed,8784,,,1
1441,1330,Directed,8785,,,1
1441,802,Directed,8786,,,1
1441,1041,Directed,8787,,,1
1441,1153,Directed,8788,,,1
1441,913,Directed,8789,,,1
1441,919,Directed,8790,,,1
1441,1306,Directed,8791,,,1
1441,155,Directed,8792,,,1
1441,170,Directed,8793,,,1
1441,741,Directed,8794,,,1
1199,1328,Directed,8795,,,1
1199,775,Directed,8796,,,1
1199,762,Directed,8797,,,1
1199,1081,Directed,8798,,,1
1199,1112,Directed,8799,,,1
1199,1296,Directed,8800,,,1
1199,1348,Directed,8801,,,1
1199,1411,Directed,8802,,,1
1196,855,Directed,8803,,,1
1431,1438,Directed,8804,,,1
1431,1245,Directed,8805,,,1
1431,1112,Directed,8806,,,1
1431,1399,Directed,8807,,,1
1431,990,Directed,8808,,,1
1431,1479,Directed,8809,,,1
1431,1055,Directed,8810,,,1
1431,988,Directed,8811,,,1
1431,1041,Directed,8812,,,1
1431,1153,Directed,8813,,,1
1431,952,Directed,8814,,,1
1431,1437,Directed,8815,,,1
1431,1051,Directed,8816,,,1
1431,1306,Directed,8817,,,1
1431,963,Directed,8818,,,1
1431,1293,Directed,8819,,,1
1431,1101,Directed,8820,,,1
1431,856,Directed,8821,,,1
771,1041,Directed,8822,,,1
771,980,Directed,8823,,,1
421,16,Directed,8824,,,1
421,323,Directed,8825,,,1
421,687,Directed,8826,,,1
421,170,Directed,8827,,,1
421,155,Directed,8828,,,1
1049,1121,Directed,8829,,,1
1049,944,Directed,8830,,,1
1049,547,Directed,8831,,,1
1049,1164,Directed,8832,,,1
1049,993,Directed,8833,,,1
1049,1482,Directed,8834,,,1
1049,490,Directed,8835,,,1
1049,1209,Directed,8836,,,1
1049,276,Directed,8837,,,1
1049,1101,Directed,8838,,,1
1049,1479,Directed,8839,,,1
452,963,Directed,8840,,,1
452,155,Directed,8841,,,1
452,434,Directed,8842,,,1
452,55,Directed,8843,,,1
415,963,Directed,8844,,,1
415,241,Directed,8845,,,1
415,681,Directed,8846,,,1
415,609,Directed,8847,,,1
415,155,Directed,8848,,,1
415,687,Directed,8849,,,1
224,726,Directed,8850,,,1
224,489,Directed,8851,,,1
224,155,Directed,8852,,,1
224,729,Directed,8853,,,1
224,55,Directed,8854,,,1
224,642,Directed,8855,,,1
224,154,Directed,8856,,,1
224,514,Directed,8857,,,1
224,547,Directed,8858,,,1
224,641,Directed,8859,,,1
224,85,Directed,8860,,,1
224,39,Directed,8861,,,1
224,191,Directed,8862,,,1
224,572,Directed,8863,,,1
224,519,Directed,8864,,,1
224,570,Directed,8865,,,1
224,102,Directed,8866,,,1
224,115,Directed,8867,,,1
224,150,Directed,8868,,,1
224,210,Directed,8869,,,1
224,229,Directed,8870,,,1
224,1001,Directed,8871,,,1
224,288,Directed,8872,,,1
224,495,Directed,8873,,,1
224,394,Directed,8874,,,1
224,493,Directed,8875,,,1
224,574,Directed,8876,,,1
224,579,Directed,8877,,,1
224,591,Directed,8878,,,1
224,634,Directed,8879,,,1
224,675,Directed,8880,,,1
224,712,Directed,8881,,,1
224,40,Directed,8882,,,1
224,391,Directed,8883,,,1
224,1256,Directed,8884,,,1
224,42,Directed,8885,,,1
224,46,Directed,8886,,,1
224,264,Directed,8887,,,1
224,87,Directed,8888,,,1
224,181,Directed,8889,,,1
224,393,Directed,8890,,,1
224,278,Directed,8891,,,1
224,292,Directed,8892,,,1
224,465,Directed,8893,,,1
224,604,Directed,8894,,,1
224,15,Directed,8895,,,1
224,360,Directed,8896,,,1
224,389,Directed,8897,,,1
224,441,Directed,8898,,,1
224,479,Directed,8899,,,1
224,8,Directed,8900,,,1
224,754,Directed,8901,,,1
224,140,Directed,8902,,,1
224,637,Directed,8903,,,1
224,79,Directed,8904,,,1
224,714,Directed,8905,,,1
224,735,Directed,8906,,,1
1393,1437,Directed,8907,,,1
615,347,Directed,8908,,,1
615,431,Directed,8909,,,1
615,55,Directed,8910,,,1
615,99,Directed,8911,,,1
615,155,Directed,8912,,,1
615,189,Directed,8913,,,1
615,180,Directed,8914,,,1
615,210,Directed,8915,,,1
615,460,Directed,8916,,,1
615,301,Directed,8917,,,1
615,495,Directed,8918,,,1
615,363,Directed,8919,,,1
615,394,Directed,8920,,,1
615,756,Directed,8921,,,1
615,483,Directed,8922,,,1
615,489,Directed,8923,,,1
615,693,Directed,8924,,,1
615,493,Directed,8925,,,1
615,729,Directed,8926,,,1
615,754,Directed,8927,,,1
615,641,Directed,8928,,,1
615,642,Directed,8929,,,1
615,535,Directed,8930,,,1
615,644,Directed,8931,,,1
615,547,Directed,8932,,,1
615,687,Directed,8933,,,1
615,712,Directed,8934,,,1
615,72,Directed,8935,,,1
615,40,Directed,8936,,,1
615,484,Directed,8937,,,1
615,46,Directed,8938,,,1
615,172,Directed,8939,,,1
615,118,Directed,8940,,,1
615,144,Directed,8941,,,1
615,295,Directed,8942,,,1
615,288,Directed,8943,,,1
615,387,Directed,8944,,,1
615,399,Directed,8945,,,1
615,436,Directed,8946,,,1
615,446,Directed,8947,,,1
615,468,Directed,8948,,,1
615,469,Directed,8949,,,1
615,492,Directed,8950,,,1
615,559,Directed,8951,,,1
615,574,Directed,8952,,,1
615,577,Directed,8953,,,1
615,585,Directed,8954,,,1
615,589,Directed,8955,,,1
615,591,Directed,8956,,,1
615,374,Directed,8957,,,1
615,634,Directed,8958,,,1
615,640,Directed,8959,,,1
615,676,Directed,8960,,,1
615,726,Directed,8961,,,1
615,280,Directed,8962,,,1
615,932,Directed,8963,,,1
615,35,Directed,8964,,,1
615,297,Directed,8965,,,1
615,405,Directed,8966,,,1
615,202,Directed,8967,,,1
615,1337,Directed,8968,,,1
615,963,Directed,8969,,,1
615,156,Directed,8970,,,1
615,741,Directed,8971,,,1
615,1051,Directed,8972,,,1
615,777,Directed,8973,,,1
615,781,Directed,8974,,,1
615,1395,Directed,8975,,,1
615,835,Directed,8976,,,1
615,1075,Directed,8977,,,1
615,961,Directed,8978,,,1
615,1205,Directed,8979,,,1
972,1232,Directed,8980,,,1
972,1051,Directed,8981,,,1
972,1270,Directed,8982,,,1
972,1459,Directed,8983,,,1
972,1041,Directed,8984,,,1
972,1430,Directed,8985,,,1
972,830,Directed,8986,,,1
972,514,Directed,8987,,,1
972,1081,Directed,8988,,,1
972,817,Directed,8989,,,1
972,855,Directed,8990,,,1
972,880,Directed,8991,,,1
972,1049,Directed,8992,,,1
972,932,Directed,8993,,,1
972,936,Directed,8994,,,1
972,979,Directed,8995,,,1
972,980,Directed,8996,,,1
972,1005,Directed,8997,,,1
972,835,Directed,8998,,,1
972,883,Directed,8999,,,1
972,1112,Directed,9000,,,1
972,1141,Directed,9001,,,1
972,1152,Directed,9002,,,1
972,1185,Directed,9003,,,1
972,961,Directed,9004,,,1
972,1209,Directed,9005,,,1
972,1215,Directed,9006,,,1
972,1231,Directed,9007,,,1
972,519,Directed,9008,,,1
972,764,Directed,9009,,,1
972,1245,Directed,9010,,,1
972,1293,Directed,9011,,,1
972,1306,Directed,9012,,,1
972,1330,Directed,9013,,,1
972,1352,Directed,9014,,,1
972,1373,Directed,9015,,,1
972,967,Directed,9016,,,1
972,1479,Directed,9017,,,1
1007,1269,Directed,9018,,,1
1007,835,Directed,9019,,,1
1007,963,Directed,9020,,,1
1007,1081,Directed,9021,,,1
1007,855,Directed,9022,,,1
1007,927,Directed,9023,,,1
1007,1346,Directed,9024,,,1
1007,1053,Directed,9025,,,1
1007,1209,Directed,9026,,,1
1007,1185,Directed,9027,,,1
1007,1092,Directed,9028,,,1
1007,901,Directed,9029,,,1
1007,919,Directed,9030,,,1
1007,623,Directed,9031,,,1
1007,1000,Directed,9032,,,1
1007,1008,Directed,9033,,,1
1007,1437,Directed,9034,,,1
1007,990,Directed,9035,,,1
1323,855,Directed,9036,,,1
1323,1000,Directed,9037,,,1
1323,1437,Directed,9038,,,1
1247,963,Directed,9039,,,1
1103,837,Directed,9040,,,1
1103,1401,Directed,9041,,,1
1103,1478,Directed,9042,,,1
1103,1479,Directed,9043,,,1
1103,1153,Directed,9044,,,1
1103,1081,Directed,9045,,,1
1103,878,Directed,9046,,,1
1103,1049,Directed,9047,,,1
1103,1067,Directed,9048,,,1
1103,919,Directed,9049,,,1
1103,979,Directed,9050,,,1
1103,810,Directed,9051,,,1
1103,1095,Directed,9052,,,1
1103,786,Directed,9053,,,1
1103,826,Directed,9054,,,1
1103,971,Directed,9055,,,1
1103,119,Directed,9056,,,1
1103,892,Directed,9057,,,1
1103,941,Directed,9058,,,1
1103,949,Directed,9059,,,1
1103,1041,Directed,9060,,,1
1103,1045,Directed,9061,,,1
1103,1048,Directed,9062,,,1
1103,1051,Directed,9063,,,1
1103,1112,Directed,9064,,,1
1103,1152,Directed,9065,,,1
1103,1172,Directed,9066,,,1
1103,764,Directed,9067,,,1
1103,1245,Directed,9068,,,1
1103,1269,Directed,9069,,,1
1103,1325,Directed,9070,,,1
1103,1399,Directed,9071,,,1
1103,1191,Directed,9072,,,1
1103,952,Directed,9073,,,1
1103,1408,Directed,9074,,,1
1103,1418,Directed,9075,,,1
1103,1463,Directed,9076,,,1
1103,1437,Directed,9077,,,1
1103,944,Directed,9078,,,1
1103,1455,Directed,9079,,,1
1103,767,Directed,9080,,,1
1103,276,Directed,9081,,,1
1103,1055,Directed,9082,,,1
1103,817,Directed,9083,,,1
1103,1121,Directed,9084,,,1
1103,1164,Directed,9085,,,1
1103,1337,Directed,9086,,,1
1103,1000,Directed,9087,,,1
1103,1219,Directed,9088,,,1
749,245,Directed,9089,,,1
749,155,Directed,9090,,,1
749,855,Directed,9091,,,1
749,102,Directed,9092,,,1
749,119,Directed,9093,,,1
321,622,Directed,9094,,,1
321,399,Directed,9095,,,1
321,238,Directed,9096,,,1
1040,1320,Directed,9097,,,1
1040,1063,Directed,9098,,,1
1040,818,Directed,9099,,,1
1040,1121,Directed,9100,,,1
1040,932,Directed,9101,,,1
1040,1051,Directed,9102,,,1
1040,883,Directed,9103,,,1
1040,1390,Directed,9104,,,1
1040,885,Directed,9105,,,1
1040,1197,Directed,9106,,,1
1040,810,Directed,9107,,,1
1040,817,Directed,9108,,,1
1040,941,Directed,9109,,,1
1040,1013,Directed,9110,,,1
1040,1112,Directed,9111,,,1
1040,1065,Directed,9112,,,1
1040,1223,Directed,9113,,,1
1040,1245,Directed,9114,,,1
1040,1306,Directed,9115,,,1
1040,1191,Directed,9116,,,1
1040,1325,Directed,9117,,,1
1040,1418,Directed,9118,,,1
1040,1461,Directed,9119,,,1
1040,1164,Directed,9120,,,1
1040,1437,Directed,9121,,,1
308,741,Directed,9122,,,1
1489,855,Directed,9123,,,1
1489,1008,Directed,9124,,,1
1489,854,Directed,9125,,,1
1489,1037,Directed,9126,,,1
1489,963,Directed,9127,,,1
1489,775,Directed,9128,,,1
1489,1000,Directed,9129,,,1
1489,1437,Directed,9130,,,1
1080,996,Directed,9131,,,1
1080,1000,Directed,9132,,,1
1080,1328,Directed,9133,,,1
1434,1245,Directed,9134,,,1
1434,996,Directed,9135,,,1
1434,855,Directed,9136,,,1
1359,980,Directed,9137,,,1
1359,1277,Directed,9138,,,1
1359,1051,Directed,9139,,,1
1359,878,Directed,9140,,,1
1359,1217,Directed,9141,,,1
1359,1245,Directed,9142,,,1
1359,1008,Directed,9143,,,1
1359,855,Directed,9144,,,1
1359,1232,Directed,9145,,,1
1359,1000,Directed,9146,,,1
1359,1251,Directed,9147,,,1
1359,1437,Directed,9148,,,1
22,524,Directed,9149,,,1
22,798,Directed,9150,,,1
22,574,Directed,9151,,,1
22,387,Directed,9152,,,1
22,963,Directed,9153,,,1
22,1437,Directed,9154,,,1
22,24,Directed,9155,,,1
22,297,Directed,9156,,,1
22,323,Directed,9157,,,1
22,756,Directed,9158,,,1
22,406,Directed,9159,,,1
22,434,Directed,9160,,,1
22,483,Directed,9161,,,1
22,189,Directed,9162,,,1
22,500,Directed,9163,,,1
22,615,Directed,9164,,,1
22,642,Directed,9165,,,1
22,726,Directed,9166,,,1
22,493,Directed,9167,,,1
1394,855,Directed,9168,,,1
1394,323,Directed,9169,,,1
1394,1179,Directed,9170,,,1
1394,155,Directed,9171,,,1
1394,55,Directed,9172,,,1
1394,641,Directed,9173,,,1
1394,963,Directed,9174,,,1
1394,1121,Directed,9175,,,1
1394,1399,Directed,9176,,,1
1394,835,Directed,9177,,,1
1394,1164,Directed,9178,,,1
1394,878,Directed,9179,,,1
1394,919,Directed,9180,,,1
1394,961,Directed,9181,,,1
1394,1008,Directed,9182,,,1
1394,1051,Directed,9183,,,1
1394,1055,Directed,9184,,,1
1394,1153,Directed,9185,,,1
1394,1223,Directed,9186,,,1
1394,764,Directed,9187,,,1
1394,1245,Directed,9188,,,1
1394,1277,Directed,9189,,,1
1394,1461,Directed,9190,,,1
1394,767,Directed,9191,,,1
1409,1041,Directed,9192,,,1
1409,1277,Directed,9193,,,1
1409,1037,Directed,9194,,,1
1409,641,Directed,9195,,,1
1409,941,Directed,9196,,,1
1409,155,Directed,9197,,,1
1409,1051,Directed,9198,,,1
1409,1429,Directed,9199,,,1
1409,1245,Directed,9200,,,1
1319,1245,Directed,9201,,,1
1319,963,Directed,9202,,,1
1319,798,Directed,9203,,,1
1192,1245,Directed,9204,,,1
1192,1055,Directed,9205,,,1
1192,762,Directed,9206,,,1
1192,963,Directed,9207,,,1
1192,934,Directed,9208,,,1
1192,793,Directed,9209,,,1
1192,1037,Directed,9210,,,1
1192,1112,Directed,9211,,,1
1192,1051,Directed,9212,,,1
1192,1270,Directed,9213,,,1
1192,1153,Directed,9214,,,1
1192,843,Directed,9215,,,1
1192,1179,Directed,9216,,,1
1192,1437,Directed,9217,,,1
1192,1330,Directed,9218,,,1
1192,904,Directed,9219,,,1
1192,1082,Directed,9220,,,1
1192,826,Directed,9221,,,1
1192,1429,Directed,9222,,,1
1192,919,Directed,9223,,,1
1192,1041,Directed,9224,,,1
1192,885,Directed,9225,,,1
1192,1269,Directed,9226,,,1
1192,1126,Directed,9227,,,1
1192,1296,Directed,9228,,,1
1192,1198,Directed,9229,,,1
1192,1479,Directed,9230,,,1
1192,1164,Directed,9231,,,1
1192,1008,Directed,9232,,,1
1192,854,Directed,9233,,,1
689,138,Directed,9234,,,1
1074,55,Directed,9235,,,1
1074,642,Directed,9236,,,1
1074,727,Directed,9237,,,1
1074,990,Directed,9238,,,1
255,589,Directed,9239,,,1
820,821,Directed,9240,,,1
820,794,Directed,9241,,,1
262,389,Directed,9242,,,1
262,467,Directed,9243,,,1
262,660,Directed,9244,,,1
262,55,Directed,9245,,,1
262,677,Directed,9246,,,1
1239,1238,Directed,9247,,,1
1239,1250,Directed,9248,,,1
1239,892,Directed,9249,,,1
1239,276,Directed,9250,,,1
1239,990,Directed,9251,,,1
1239,1051,Directed,9252,,,1
1239,1055,Directed,9253,,,1
1239,1153,Directed,9254,,,1
1239,1185,Directed,9255,,,1
1239,1232,Directed,9256,,,1
1239,1245,Directed,9257,,,1
1239,893,Directed,9258,,,1
1239,1437,Directed,9259,,,1
1239,1461,Directed,9260,,,1
1239,963,Directed,9261,,,1
1239,1270,Directed,9262,,,1
1150,1172,Directed,9263,,,1
1150,990,Directed,9264,,,1
1150,1306,Directed,9265,,,1
1150,1153,Directed,9266,,,1
1150,1479,Directed,9267,,,1
1150,1053,Directed,9268,,,1
1150,1445,Directed,9269,,,1
1150,1209,Directed,9270,,,1
1150,885,Directed,9271,,,1
1150,878,Directed,9272,,,1
1150,1101,Directed,9273,,,1
1150,1245,Directed,9274,,,1
1150,1461,Directed,9275,,,1
1150,1008,Directed,9276,,,1
1150,1211,Directed,9277,,,1
1150,1392,Directed,9278,,,1
1150,1223,Directed,9279,,,1
1150,1478,Directed,9280,,,1
1150,1401,Directed,9281,,,1
1150,1041,Directed,9282,,,1
1150,996,Directed,9283,,,1
1150,1177,Directed,9284,,,1
1150,1000,Directed,9285,,,1
1150,1437,Directed,9286,,,1
1150,1144,Directed,9287,,,1
1150,1197,Directed,9288,,,1
1150,817,Directed,9289,,,1
1150,775,Directed,9290,,,1
1150,855,Directed,9291,,,1
1150,1095,Directed,9292,,,1
279,155,Directed,9293,,,1
279,55,Directed,9294,,,1
941,1055,Directed,9295,,,1
941,1401,Directed,9296,,,1
941,1317,Directed,9297,,,1
941,1429,Directed,9298,,,1
941,892,Directed,9299,,,1
941,1037,Directed,9300,,,1
941,855,Directed,9301,,,1
941,490,Directed,9302,,,1
1490,802,Directed,9303,,,1
564,544,Directed,9304,,,1
564,156,Directed,9305,,,1
564,323,Directed,9306,,,1
301,623,Directed,9307,,,1
301,155,Directed,9308,,,1
301,180,Directed,9309,,,1
1317,786,Directed,9310,,,1
1317,919,Directed,9311,,,1
1317,993,Directed,9312,,,1
1317,1179,Directed,9313,,,1
1317,1153,Directed,9314,,,1
1317,490,Directed,9315,,,1
1317,1245,Directed,9316,,,1
1317,1041,Directed,9317,,,1
1317,1051,Directed,9318,,,1
1317,963,Directed,9319,,,1
1317,782,Directed,9320,,,1
1317,1101,Directed,9321,,,1
1317,952,Directed,9322,,,1
1317,826,Directed,9323,,,1
1317,1463,Directed,9324,,,1
1317,1055,Directed,9325,,,1
1317,1112,Directed,9326,,,1
1317,878,Directed,9327,,,1
1317,119,Directed,9328,,,1
1317,155,Directed,9329,,,1
1317,983,Directed,9330,,,1
1317,14,Directed,9331,,,1
1317,1306,Directed,9332,,,1
1317,798,Directed,9333,,,1
1317,1152,Directed,9334,,,1
1317,312,Directed,9335,,,1
1317,944,Directed,9336,,,1
1317,1461,Directed,9337,,,1
1317,1478,Directed,9338,,,1
1317,971,Directed,9339,,,1
1317,810,Directed,9340,,,1
1317,936,Directed,9341,,,1
1317,767,Directed,9342,,,1
1317,1381,Directed,9343,,,1
187,323,Directed,9344,,,1
187,677,Directed,9345,,,1
187,150,Directed,9346,,,1
187,297,Directed,9347,,,1
187,189,Directed,9348,,,1
187,154,Directed,9349,,,1
187,55,Directed,9350,,,1
187,1463,Directed,9351,,,1
187,405,Directed,9352,,,1
187,155,Directed,9353,,,1
187,1250,Directed,9354,,,1
187,460,Directed,9355,,,1
187,641,Directed,9356,,,1
187,394,Directed,9357,,,1
187,446,Directed,9358,,,1
187,72,Directed,9359,,,1
187,102,Directed,9360,,,1
187,729,Directed,9361,,,1
187,180,Directed,9362,,,1
187,642,Directed,9363,,,1
187,118,Directed,9364,,,1
187,756,Directed,9365,,,1
187,547,Directed,9366,,,1
187,493,Directed,9367,,,1
187,741,Directed,9368,,,1
187,936,Directed,9369,,,1
187,417,Directed,9370,,,1
187,218,Directed,9371,,,1
187,396,Directed,9372,,,1
187,660,Directed,9373,,,1
187,603,Directed,9374,,,1
144,641,Directed,9375,,,1
144,55,Directed,9376,,,1
144,155,Directed,9377,,,1
144,167,Directed,9378,,,1
144,189,Directed,9379,,,1
144,180,Directed,9380,,,1
144,669,Directed,9381,,,1
144,798,Directed,9382,,,1
144,218,Directed,9383,,,1
144,417,Directed,9384,,,1
144,23,Directed,9385,,,1
144,27,Directed,9386,,,1
144,154,Directed,9387,,,1
144,233,Directed,9388,,,1
144,31,Directed,9389,,,1
144,18,Directed,9390,,,1
144,21,Directed,9391,,,1
144,24,Directed,9392,,,1
144,29,Directed,9393,,,1
144,547,Directed,9394,,,1
144,484,Directed,9395,,,1
144,35,Directed,9396,,,1
144,39,Directed,9397,,,1
144,564,Directed,9398,,,1
144,85,Directed,9399,,,1
144,102,Directed,9400,,,1
144,99,Directed,9401,,,1
144,101,Directed,9402,,,1
144,297,Directed,9403,,,1
144,109,Directed,9404,,,1
144,465,Directed,9405,,,1
144,118,Directed,9406,,,1
144,660,Directed,9407,,,1
144,127,Directed,9408,,,1
144,227,Directed,9409,,,1
144,143,Directed,9410,,,1
144,150,Directed,9411,,,1
144,145,Directed,9412,,,1
144,191,Directed,9413,,,1
144,210,Directed,9414,,,1
144,729,Directed,9415,,,1
144,460,Directed,9416,,,1
144,662,Directed,9417,,,1
144,623,Directed,9418,,,1
144,137,Directed,9419,,,1
144,650,Directed,9420,,,1
144,259,Directed,9421,,,1
144,278,Directed,9422,,,1
144,281,Directed,9423,,,1
144,288,Directed,9424,,,1
144,495,Directed,9425,,,1
144,335,Directed,9426,,,1
144,604,Directed,9427,,,1
144,394,Directed,9428,,,1
144,664,Directed,9429,,,1
144,351,Directed,9430,,,1
144,432,Directed,9431,,,1
144,363,Directed,9432,,,1
144,371,Directed,9433,,,1
144,377,Directed,9434,,,1
144,387,Directed,9435,,,1
144,282,Directed,9436,,,1
144,441,Directed,9437,,,1
144,467,Directed,9438,,,1
144,468,Directed,9439,,,1
144,472,Directed,9440,,,1
144,702,Directed,9441,,,1
144,489,Directed,9442,,,1
144,492,Directed,9443,,,1
144,248,Directed,9444,,,1
144,493,Directed,9445,,,1
144,202,Directed,9446,,,1
144,90,Directed,9447,,,1
144,561,Directed,9448,,,1
144,563,Directed,9449,,,1
144,566,Directed,9450,,,1
144,570,Directed,9451,,,1
144,572,Directed,9452,,,1
144,575,Directed,9453,,,1
144,577,Directed,9454,,,1
144,579,Directed,9455,,,1
144,585,Directed,9456,,,1
144,589,Directed,9457,,,1
144,591,Directed,9458,,,1
144,754,Directed,9459,,,1
144,609,Directed,9460,,,1
144,634,Directed,9461,,,1
144,676,Directed,9462,,,1
144,642,Directed,9463,,,1
144,535,Directed,9464,,,1
144,644,Directed,9465,,,1
144,645,Directed,9466,,,1
144,687,Directed,9467,,,1
144,703,Directed,9468,,,1
144,712,Directed,9469,,,1
144,726,Directed,9470,,,1
144,19,Directed,9471,,,1
144,301,Directed,9472,,,1
144,741,Directed,9473,,,1
144,89,Directed,9474,,,1
144,743,Directed,9475,,,1
144,399,Directed,9476,,,1
144,72,Directed,9477,,,1
144,483,Directed,9478,,,1
144,621,Directed,9479,,,1
144,756,Directed,9480,,,1
495,155,Directed,9481,,,1
495,468,Directed,9482,,,1
495,23,Directed,9483,,,1
495,574,Directed,9484,,,1
495,55,Directed,9485,,,1
495,72,Directed,9486,,,1
495,1055,Directed,9487,,,1
495,564,Directed,9488,,,1
495,547,Directed,9489,,,1
495,664,Directed,9490,,,1
495,18,Directed,9491,,,1
495,31,Directed,9492,,,1
495,35,Directed,9493,,,1
495,39,Directed,9494,,,1
495,118,Directed,9495,,,1
495,144,Directed,9496,,,1
495,191,Directed,9497,,,1
495,218,Directed,9498,,,1
495,180,Directed,9499,,,1
495,363,Directed,9500,,,1
495,417,Directed,9501,,,1
495,189,Directed,9502,,,1
